As a…	I want to ….	So that I can……	Notes - contains requirement ref where appropriate							
General User	be able to quickly and easily find sets of data to track the answering of parliamentary questions by dept	find this information easily with minimum knowledge of how to approach the required search				?				
Member	a quick and easy way to see oral  or written questions I have tabled that have not received an answer yet	I can track the progress of my questions.	"Want to be able to filter/sort results by date for answer or by department (see email from Tracey Jessup, Table Office, 22/5/12)"	/people/:person/questions/unanswered						
Speaker/Member	a quick and easy way to see written questions that have not received an answer in Hansard for each government department	I can track of the questions awaiting answer in Hansard tabled to a department I am interested in.		/questions/written/unanswered						
Parliamentary Clerk	To receive a report each week  of written questions tabled to my department that have not been answered in Hansard 	I can liaise with appropriate Parliamentary colleagues if I find any anomalies	See separate tab in user stories backlog for how this should look	/groups/:department/questions/unanswered						
compiler of Sessional information	To find the total number of oral replies to questions (including and excluding supplementary questions) by session	"I can provide this information to enquiries (for example, through the Sessional Information Digest)"		/questions/oral/answered/sessions/:session						
compiler of Sessional information	To find the total number of written replies to questions by session	"I can provide this information to enquiries (for example, through the Sessional Information Digest)"		/questions/written/answered/sessions/:session						
compiler of Sessional information	To find the total number of urgent questions (excluding business questions) by session	"I can provide this information to enquiries (for example, through the Sessional Information Digest)"	 Dependency on work scheduled in to Data backlog	/questions/urgent/sessions/:session						
compiler of Sessional information	To find the total number of supplementary questions (excluding tabled questions) by session	"I can provide this information to enquiries (for example, through the Sessional Information Digest"		/questions/suplemental/sessions/:session						
compiler of Sessional information	"A list of Public and General Acts from a session including Date of Royal Assent, CAP number and Title"	"I can provide this information to enquiries (for example, through the Sessional Information Digest)"		/bills/public/sessions/:session						
compiler of Sessional information	"A list of Local and Personal Acts from a session including Date of Royal Assent, CAP number and Title"	"I can provide this information to enquiries (for example, through the Sessional Information Digest)"		/bills/private/sessions/:session		?				
compiler of Sessional information	"A list of all select committee reports for a session, by Committee, detailing the report number, title,  paper number and government reply paper number, including a separate list of special reports (displaying the same information) "	"I can provide this information to enquiries (for example, through the Sessional Information Digest)"		/groups/:committee/reports/sessions/:session						
compiler of Sessional information	An alphabetical list of the core subjects of select committee reports over a session (displaying alongside this the Committee name and report number)	"I can provide this information to enquiries (for example, through the Sessional Information Digest)"	The core subject term is a selected term (or terms) from all of the indexing terms added to the record which are identified as the central subject matter of the document (as opposed to an aspect relating to the central/core subject). E.g. Afghanistan as “core” subject and Peacekeeping operations as aspect subject indexing would mean Afghanistan appeared in the list not Peacekeeping operations. The purpose of the distinction is to facilitate easy browsing of a list.	/reports/sessions/:session/topics						
compiler of Sessional information	"A list of all National Audit Office and Northern Ireland Audit Office reports for a session, displaying the title, paper number and the paper number of the related Public Accounts Committee report (where available)"	"I can provide this information to enquiries (for example, through the Sessional Information Digest)"				?				
compiler of Sessional information	"An alphabetical list of the core subjects of white papers for a session, displaying the paper title, reference number and date laid"	"I can provide this information to enquiries (for example, through the Sessional Information Digest)"	The core subject term is a selected term (or terms) from all of the indexing terms added to the record which are identified as the central subject matter of the document (as opposed to an aspect relating to the central/core subject). 	/white-papers/sessions/:session/:topic						
General User	to be able to search by Session regardless of whether the material is parliamentary in origin.  		FS209.1 Refer to requirements for more info. 			?				
General User	"the system to provide a graphical representation for date range   Could allow the user to refine by date by moving date parameters on the graphic, as with the FT.com website"	see how the results set is spread over time.	"FS210 Refer to requirements for more info
"			Metadata				
General User	"Provide users with easy-to-access links to related resources, "		"FS211 Refer to requirements for more info
eg linked legislation, Parliamentary and Deposited Papers, Hansard material, relevant Topic Pages (where information has been collated for the user by subject), Research publications, and guides to parliamentary procedure, as appropriate"			Metadata				
General User	related items which are type contributions to be contained within a collapsed Contributions related item link but for other related items to be listed	I can navigate to related items with minimal clicks and avoid being confused by a high volume of contributions relating to a proceeding (e.g. To a debate or a statement)				Metadata				
General User	I should see related item links for a resource whether it is the 'parent' or 'child' in a related item relationship	"if a link was created from item A to item B and I see item B in my results, a related item link should be displayed to item A. Similarly if item A appears in my results, a related item link should be displayed to item B."	Recieved from Nic via Anne on 2 March 2012			Metadata				
General User	"To see the type, title and date of related items displayed on the search results page where applicable, sorted by content type (can click on type to see details) then by reverse chronological date within type"	I can easily identify specific types or items related to the result even when there are a lot of relationships	Question for user group: Do we need to prioritise the order thatt content types are displayed in?			Metadata				
General User	be able to see related items for select committee reports	I can easily identify and navigate to items related to my results		/reports/:report/..						
General User	be able to see related items for deposited papers	I can easily identify and navigate to items related to my results		/deposited-papers/:deposited-paper/..						
General User	be able to see related items for Bills	I can easily identify and navigate to items related to my results		/bills/:bill/..						
General User	be able to see related items for Impact Assessments (i.e. the Bill it relates to)	I can easily identify and navigate to items related to my results		/impact-assessments/:impact-assessment/…						
	see the ISBN/ISSN for a Committee report 	to manage holdings	cross ref with SRU144			Metadata				
General User	view a result from Hansard within context	I can easily navigate around the item to understand its meaning	E.g. I retrieve a debate contribution result for a particular Member and can easily read the contributions before and after this contribution to understand the full exchange			Metadata				
General User	see the reference number listed in the item result view	quickly decide if the result is the one i am looking for 				Metadata				
General User	to be able to search by type and session(s) and rank and tally results by member  	i can compare members' results. E.g. Compare volume of parliamentary questions tabled by Member in a session. See reporting document for further details for results display		/sessions/:session/…						
Researcher	"To have a quick and easy way of finding a ranked list of the number of Oral or Written parliamentary questions which have been tabled in a specified session, by Member"	I can easily compare the volume of questions tabled by Members. [Note: The current PIMS report provides a ranking by answered questions rather than tabled questions. Given that this ranking is by Member not department it is suggested that it reflects all tabled questions]		/questions/tabled/people						
Researcher	To have a quick and easy way of finding a list of Members ranked according to the volume of EDMs they have signed	I can easily compare the volume of EDMs signed by Members		/early-day-motions/people/signed						
Researcher	"To have a quick and easy way of finding a list of the number of Commons Member Contributions made in the Chamber and/or Westminster Hall, by member"	I can easily compare the volume of contributions made by Members [Note: There are sub-types to Type Contribution on PIMS. Should this ranking only include debate contributions or also contributions to statements? Should it exclude interventions? The PIMS report includes all of these sub-types.]		/people/:person/contributions/places/:place						
Researcher	"To have a quick and easy way of finding a ranked list of the number of Oral or Written parliamentary questions which have been tabled in a specified session, by Government department"	I can easily compare the volume of questions tabled to Government departments [Note: Not available on PIMS. PICT KAT have provided this data to Library enquirers on occasion]		/groups/:department/questions/tabled						
Researcher	To find the top x number of Members/Peers who have asked questions and/or contributed to debates on a particular subject	I can identify which members are most likely to be interested in a particular subject area [Note: Example provided: a 2006 enquiry seeking top 5 members of the House of Lords who have contributed to questions/debates on environmental matters]		/topics/:topic/questions/people	/topics/:topic/contributions/people					
Member	To know how many written questions I have asked of each department this session	I can use this information in a debate [Note: Example provided: a 2008 enquiry from a Member]		/people/:person/questions/departments						
Researcher	To know the Top X members who have tabled questions to each department this session and the Top X subject matter of questions tabled by department	"I can analyse the use of Parliamentary questions by member, department and subject [Note: Example provided: a 2008 enquiry ""For PQs (this session?) to FCO & DFID - top 10 MPs asking and top 10/20? topics for all these pqs]"		/groups/:department/questions/people	/groups/:department/questions/topic					
Researcher	"to be able to search for all PQs and contributions by a particular Party’s Members each week, or all contributions by that Party’s Members on a particular subject."	I can see results relevant to the Party I am interested in and compare Members within that Party [Note: Example provided: 2010 as detailed in the I want section. PIMS weakness is that results are limited to 1000 before it is possible to filter on party]		/parties/:party/members/questions	/parties/:party/members/contributions	/party/:party/members/contributions/topics/:topic				
RSS staff	To find the total number of  written  questions to each government dept in each year (rather than session) of the last parliament broken down by party	I can provide this information to enquirers [Note: Example provided: 2011 from RSS]		/questions/written/departments/:deperment/parties/:parrty/years/:year						
RSS staff	To find the total number of  oral  questions to each government dept in each year (rather than session) of the last parliament broken down by party	I can provide this information to enquirers [Note: Example provided: 2011 from RSS]		/questions/oral/departments/:deperment/parties/:parrty/years/:year						
RSS staff	To find the total number of written questions to each dept this session each week broken down by party	I can provide this information to enquirers [Note: Example provided: 2011 from RSS]		/questions/written/departments/:deperment/parties/:parrty/sessions/:session/weeks/:week						
RSS staff	To find the total number of oral questions to each dept this session each week broken down by party (this may be better arranged by month as oral questions to departments are monthly)	I can provide this information to enquirers [Note: Example provided: 2011 from RSS]		/questions/oral/departments/:deperment/parties/:parrty/sessions/:session						
RSS staff	I want a ranked list of the no of times MPs have appeared on the Order Paper for Oral PQs (inc topical).	I can provide this information to enquirers [Note: Example provided: 2011 from RSS]		/questions/oral/people						
A Member	"to know how many questions I have asked, per session"	"I can produce a list which I can just attach/copy and paste etc [Note: Example provided: from RSS 1/11/11
A Member would like to know how many questions they have asked, per session.  Rather than doing individual searches for each session it would be good to do just the one search and then ask CPIMF to break it down by session (or department or whatever).  The point was made that under PIMs you have to do individual searches, make a note of the numbers concerned and then transfer these into a spreadsheet/e-mail, which increases the risk of transcribing them incorrectly.  The user would like CPIMF to produce a list which they could just attach/copy and paste etc]"		/people/:person/questions/sessions/:session						
A Member	Rankings of PQs/contributions etc by Member	I can see who has the most/least. [Note Example provided: from RSS 1/11/11 Rankings of PQs/contributions etc by Member to see who has the most/least.]	Richard Ward (DCCS) said that providing this as a Popular Search might influence tabling behaviour so the preference is for this not to be a popular search. The Member facet should not be limited so that it excludes the lowest ranking (as at present)	/questions/members						
Researcher	a quick and easy way of finding a list of Members ranked according to the volume of EDMs they have tabled	I can easily compare the volume of EDMs tabled by Members		/early-day-motions/members/tabled						
General User	be able to see any notes associated with the result retrieved	be made aware of any additional information available relevant to the result I have found (added by the indexers for the benefit of searchers)				Metadata				
General User	be able to navigate to the previous version of a Bill easily	track its legislative progress easily		/bills/:bill/versions/:version						
General User	be able to filter by publisher	narrow my results set to a certain publisher(s)				Metadata				
General User	be able to see a summary of a debate or statement in my default results view if one is available	easily identify key information from the results list view	are the predicates the same for migrated and new data? Is search set up to display new summaries?			Metadata				
General User	be able to see a Coming into force date note for Statutory Instruments (if a note exists)	I have all relevant information				Metadata				
General User	be able to see a Related item note for Statutory Instruments (if a note exists)	I have all relevant information		/statutory-instruments/:statutory-instrument/notes						
User of Parliamentary Search	Search for a set of results that indicate a request for statistical information	retrieve results that include requests for statistical information	eg a written question	/question/written/requesting-statistics		Metadat				
User of Parliamentary Search	Search for a set of results that include statistical information	retrieve results that include statistical information  				Metadat				
Statistician	To see Party name alongside other data in my exported results	I can analyse the data according to Party	Party name is associated with Member record rather than directly present in the data	/people/:person/parties						
Statistician	To have the option to search or filter by Party name	I can refine my results set by Party for analysis for a particular Party	Party name is associated with Member record rather than directly present in the data	/parties/:party/…						
Statistician	To see Constituency name alongside other data in my exported results	I can analyse the data according to Constituency	Constituency is associated with Member record rather than directly present in data			Metadata				
Statistician	To see Region name alongside other data in my exported results	I can analyse the data according to Region	Region would need to be associated with the Constituency	/places/regsions						
Statistician	To see Country name alongside other data in my exported results	I can analyse the data according to Country	"Country may be associated with Region, which is associated with Constituency, which is associated with Member . Less important than seeing Region."			Metadata				
Statistician	To see Member’s gender alongside other data in my exported results	I can analyse the data according to Member’s gender	Held in Members Names Information Service			Metadata				
Statistician	To see Member’s Date of Birth  alongside other data in my exported results	I can analyse the data according to Member’s age	Held in Members Names Information Service			Metadata				
Statistician	To see the Member’s position detailed (if they have one) when looking at ranked or exported data	Additional context is provided for the Speaker and Government and Opposition spokespersons		/people/:person/positions						
Member of the Public	To find out the names and parties of the MPs who voted against an amendment to a Bill	voters can access this information (number of members and their names by party who voted for and against specific amendments to a specific bill) quickly and easily without having to go through a list of hundreds of MPs one by one	Real-life example in Reporting requirements overview if needed (SM)	/amendments/:amendment/divsions/against						
General user	Be capable of searching a broad range of parliamentary material and data sources		FS405 Refer to requirements for more info			?				
General user	have access to data sources and electronic information services available outside Parliament		FS406 Refer to requirements for more info			?				
General user	Be able to search the catalogues of the Commons and Lords Libraries		FS407	/libraries/catalogues						
General user	Be able to search the archive of Commons Library enquiry responses		FS408			?				
General user	Be able to search historical Hansard material. [http://hansard.millbanksystems.com]		FS409			?				
General user	to have the option to refine for corrections to statements 	refine for corrections to WMS		/corrections/statements						
Members' staff	be able to search for bill amendments suggested by members	find these more easily	20/12 office of Caroline Lucas MP (Ingrid Davidson) via RSS	/people/:person/amendments						
Library research staff	retrieve questions answered in the Lords by department		"01/13 Alexander Brocklehurst was looking for PQs answered by MoJ in the Lords. Answering department not captured for Lords PQs, as Lords PQs are addressed to HMG rather than a specific department...although the member answering will be described in Hansard as speaking for a department.
10/13 Q&A project (May 2014?) will deliver answering dept for Lords WPQs."	/questions/answered/:department/houses/:house						
Procedural specialist	see greater granularity in the way I can search for and find stages during a debate e.g. During a second reading debate the following motions may be taken - Programme motions; Deferred divisions; Carry over motions; Ways and means resolutions. (Currently the debate and motions/divisions are captured as one single proceeding)	navigate directly to the element of the debate in which I am interested.	03/2013 UAT Richard Kelly.	/bills/:bill/stages/:stage/…						
Procedural specialist	be able to search for Legislative Reform Orders (LROs) by type (distinct from SIs)	find these more easily	Feedback received from Richard Kelly towards the start of the project	/legislative-reform-orders/:type						
Procedural specialist	be able to search for Remedial Orders by type 	find these more easily	Under the Human Rights Act. Feedback received from Richard Kelly towards the start of the project	/remedial-orders/:type						
General user	"search for a member of Parliament who is identified by a role (e.g. a bishop, a hereditary peer), "	"and retrieve all contributions made by a member in that role, e.g. as the Archbishop of Canterbury, regardless of who was the Archbishop of Canterbury at that time."		/house-seats/:house-seat-type						
General user	"find out the number of sitting days taken by a department to answer WPQs for answer on a named day by session, by political party of the member tabling"	answer a WPQ on the subject  (157627 and 157628 12/13 session)		/parties/:party/members/questions/written/:session	/people/:person/questions/written/:session					
General user	have a quick and easy way to identify Treaties for which an Explanatory memorandum has also been published			/exploratory-memorandums/treaties						
General user	search for Transport and Work Act Orders by Agent or Applicant	distinguish between these two 		/people/:person/transport-works-order						
Research staff	be able to search for sponsors of a bill other than the main sponsor/Member who presented it	find out which bills my Member has supported		/bills/:bill/sposnors						
Library staff HoC & HoL	"be able to search for a Member, and my results to include any Committee reports authored by Committees on which that Member has served. The reports should  be dated during the period which the Member was on the Committee."	find information on a Member's activity without having to run separate searches 		/people/:person/committees/reports						
General user	search by has government post/has opposition post				/official-opposition/positions					
General user	search by member dob			/people/:person						
Research assistant	search for exchanges between my member and another member									
General user	search for contributions made by a specific member to a specific type of debate	e.g. provide the member with a list of debates of that type in which the member has participated								
General user	count the number of contributions made by a member via the concept of 'main contribution' or similar	get results which are not skewed by the number of interventions a member takes during their contribution to a debate (currently resumption of speech following an intervention = a new contribution)		/people/:person/contributions/main						
General User	use the legislative stage menu in the Advanced Search screen to search for proceedings by the legislative stages introduced by English Votes for English Laws	retrieve proceedings by legislative stage		/bills/stages/evel						
General User	search for divisions	see the breakdown of results of divisions		/divisions/:division						
General User	Search for questions that have been answered substantively/not been given a substantive answer	Find all questions without substantive answers without having to search the question text for specific phrases	"03/2017 Query from mark Sandford asking how her could find all questions since 2015 GE with answers along the lines of ""the answer could only be provided at a disproportionate cost”, i.e. non-substantive answers. Catrin Owens was able to find all of these questions using a query with multiple phrases, but could be useful to have a box indexers could tick that highlights when a question has not been given a substantive answer. "	/questions/answered	/questions/answered/substantivley					
