subject,predicate,object
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#lastModifiedBy> ,Harvester^^xsd:string
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#humanIndexable> ,TRUE
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#legislature> ,<http://data.parliament.uk/terms/25259>
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#published> ,TRUE
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#session> ,2022-23
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,dc-term:date ,2022-11-07T00:00:00Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,dc-term:identifier ,902088
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,dc-term:publisher ,<http://data.parliament.uk/terms/25259>
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,dc-term:title ,Military Aircraft: Republic of Ireland
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,dc-term:creator ,<http://data.parliament.uk/members/4528>
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#externalLocation> ,<http://www.parliament.uk/written-questions-answers-statements/written-question/commons/2022-11-07/902088>
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#askingMember> ,<http://data.parliament.uk/members/4129>
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#askingMemberPrinted> ,"Paisley, Ian"
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateOfAnswer> ,2022-11-07T00:00:00Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#pqStatus> ,Answered
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#answeringMember> ,<http://data.parliament.uk/members/4528>
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#answeringMemberPrinted> ,James Heappey
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#uin> ,902088
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateForAnswer> ,07/11/2022
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#registeredInterest> ,FALSE
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateTabled> ,2022-11-07T00:00:00Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#hasTable> ,FALSE
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#questionText> ,"<p>To ask the Secretary of State for Defence, what his Department’s policy is on UK military aircraft entering the airspace of the Republic of Ireland for operational purposes.</p>"
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#tablingMember> ,<http://data.parliament.uk/members/4129>
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#tablingMemberPrinted> ,"Paisley, Ian"
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#answerText> ,"<p>The Department’s policy is that UK military aircraft do not enter the sovereign airspace of Ireland for operational purposes, without the express prior agreement of the Irish Government. Questions on sovereign airspace access and associated regulations are for individual nations to answer, therefore any questions on Irish airspace should be directed to the Irish government.</p>"
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#answeringDept> ,<http://data.parliament.uk/terms/45998>
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#answeringDeptPrinted> ,Ministry of Defence
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#correctedWmsMc> ,TRUE
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#correctedWmsMc> ,FALSE
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#prorogationAnswer> ,FALSE
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#hansardHeading> ,Military Aircraft: Republic of Ireland
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#transferredQuestion> ,FALSE
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateFirstIndexed> ,2022-11-02T12:48:42.2497917Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#firstIndexedBy> ,MORGANKB^^xsd:string
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#failedOral> ,TRUE
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,dc-term:bibliographicCitation ,902088 [of Session 2022-23] on Military Aircraft: Republic of Ireland given on 7 November 2022
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#questionTextFromTabled> ,TRUE
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#searchDate> ,07/11/2022
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#unstarredQuestion> ,FALSE
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#wpqType> ,Named Day
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#parliamentNumber> ,58
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#sessionNumber> ,3
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#headingChanged> ,Published
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#headingDueDate> ,07/11/2022
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#containsAttachment> ,FALSE
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#groupedAnswer> ,FALSE
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#holdingAnswer> ,FALSE
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#correctingItem> ,<http://data.parliament.uk/correction/commons/2022-23/902088>
_:node1gu7b0hkax28019 ,rdf:subject ,<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088>
_:node1gu7b0hkax28020 ,rdf:subject ,<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088>
_:node1gu7b0hkax28021 ,rdf:subject ,<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088>
_:node1gu7b0hkax28022 ,rdf:subject ,<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088>
_:node1gu7b0hkax28023 ,rdf:subject ,<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088>
<http://data.parliament.uk/correction/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#correctedItem> ,<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088>
